"","sexo","codmunocor","causabas","n","cod_cat","categoria","subcategoria","ipea","municipio","total","uf_codigo","taxa_incidencia"
"2149","Feminino","520140","X954",7,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Aparecida de Goiânia",287815,"52",2.43211785348227e-05
"2150","Feminino","520140","X959",3,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - local não especificado","Agressões","Aparecida de Goiânia",287815,"52",1.04233622292097e-05
"2151","Feminino","520140","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Aparecida de Goiânia",287815,"52",3.47445407640325e-06
"2152","Feminino","520140","X994",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - rua e estrada","Agressões","Aparecida de Goiânia",287815,"52",3.47445407640325e-06
"2153","Feminino","520140","Y008",1,"Y00","Agressão por meio de um objeto contundente","Agressão por meio de um objeto contundente - outros locais especificados","Agressões","Aparecida de Goiânia",287815,"52",3.47445407640325e-06
"2154","Feminino","520140","Y048",1,"Y04","Agressão por meio de força corporal","Agressão por meio de força corporal - outros locais especificados","Agressões","Aparecida de Goiânia",287815,"52",3.47445407640325e-06
"2155","Feminino","520140","Y834",1,"Y83","Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica e por outros atos cirúrgicos, sem menção de acidente durante a intervenção","Reação anormal em paciente ou complicação tardia, causadas por outras cirurgias reparadoras, sem menção de acidente durante a intervenção","Todas as outras causas externas","Aparecida de Goiânia",287815,"52",3.47445407640325e-06
"2156","Feminino","520140","Y850",1,"Y85","Seqüelas de acidentes de transporte","Seqüelas de um acidente de veículo a motor","Todas as outras causas externas","Aparecida de Goiânia",287815,"52",3.47445407640325e-06
"2157","Feminino","520160","X680",1,"X68","Auto-intoxicação por e exposição, intencional, a pesticidas","Auto-intoxicação por e exposição, intencional, a pesticidas - residência","Lesões autoprovocadas intencionalmente","Araçu",1787,"52",0.000559597090095132
"2158","Feminino","520170","V235",1,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Aragarças",9937,"52",0.000100633994163228
"2159","Feminino","520170","V879",1,"V87","Acidente de trânsito de tipo especificado, mas sendo desconhecido o modo de transporte da vítima","Pessoa traumatizada em outros acidentes de transporte especificados (com colisão) (sem colisão) envolvendo um veículo não-motorizado (acidente de trânsito)","Acidentes de transporte","Aragarças",9937,"52",0.000100633994163228
"2160","Feminino","520170","W870",1,"W87","Exposição a corrente elétrica não especificada","Exposição a corrente elétrica não especificada - residência","Todas as outras causas externas","Aragarças",9937,"52",0.000100633994163228
"2161","Feminino","520170","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Aragarças",9937,"52",0.000100633994163228
"2162","Feminino","520170","X910",1,"X91","Agressão por meio de enforcamento, estrangulamento e sufocação","Agressão por meio de enforcamento, estrangulamento e sufocação - residência","Agressões","Aragarças",9937,"52",0.000100633994163228
"2163","Feminino","520170","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Aragarças",9937,"52",0.000100633994163228
"2164","Feminino","520170","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Aragarças",9937,"52",0.000100633994163228
"2165","Feminino","520180","W180",1,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - residência","Quedas","Aragoiânia",4939,"52",0.000202470135654991
"2166","Feminino","520180","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Aragoiânia",4939,"52",0.000202470135654991
"2167","Feminino","520235","V899",1,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente com um veículo não especificado","Acidentes de transporte","Arenópolis",1348,"52",0.000741839762611276
"2168","Feminino","520250","V299",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Aruanã",4629,"52",0.000216029379995679
"2169","Feminino","520250","Y349",1,"Y34","Fatos ou eventos não especificados e intenção não determinada","Fatos ou eventos não especificados e intenção não determinada - local não especificado","(Eventos (fatos) cuja intenção é indeterminada)","Aruanã",4629,"52",0.000216029379995679
"2170","Feminino","520330","W180",1,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - residência","Quedas","Bela Vista de Goiás",14429,"52",6.93048721325109e-05
"2171","Feminino","520350","V892",1,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente de trânsito com um veículo a motor não especificado","Acidentes de transporte","Bom Jesus de Goiás",11777,"52",8.49112677252271e-05
"2172","Feminino","520350","W707",1,"W70","Afogamento e submersão conseqüentes a queda dentro de águas naturais","Afogamento e submersão conseqüentes a queda dentro de águas naturais - fazenda","Afogamento e submersão acidentais","Bom Jesus de Goiás",11777,"52",8.49112677252271e-05
"2173","Feminino","520350","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Bom Jesus de Goiás",11777,"52",8.49112677252271e-05
"2174","Feminino","520350","X954",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Bom Jesus de Goiás",11777,"52",8.49112677252271e-05
"2175","Feminino","520350","X959",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - local não especificado","Agressões","Bom Jesus de Goiás",11777,"52",8.49112677252271e-05
"2176","Feminino","520357","W709",1,"W70","Afogamento e submersão conseqüentes a queda dentro de águas naturais","Afogamento e submersão conseqüentes a queda dentro de águas naturais - local não especificado","Afogamento e submersão acidentais","Bonópolis",2073,"52",0.000482392667631452
"2177","Feminino","520360","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Brazabrantes",1815,"52",0.000550964187327824
"2178","Feminino","520390","X849",1,"X84","Lesão autoprovocada intencionalmente por meios não especificados","Lesão autoprovocada intencionalmente por meios não especificados - local não especificado","Lesões autoprovocadas intencionalmente","Buriti Alegre",4709,"52",0.000212359311955829
"2179","Feminino","520400","W010",1,"W01","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - residência","Quedas","Cabeceiras",3927,"52",0.000254647313470843
"2180","Feminino","520400","W060",1,"W06","Queda de um leito","Queda de um leito - residência","Quedas","Cabeceiras",3927,"52",0.000254647313470843
"2181","Feminino","520410","V892",1,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente de trânsito com um veículo a motor não especificado","Acidentes de transporte","Cachoeira Alta",5437,"52",0.000183924958616884
"2182","Feminino","520425","X640",1,"X64","Auto-intoxicação por e exposição, intencional, a outras drogas, medicamentos e substâncias biológicas e às não especificadas","Auto-intoxicação por e exposição, intencional, a outras drogas, medicamentos e substâncias biológicas e às não especificadas - residência","Lesões autoprovocadas intencionalmente","Cachoeira Dourada",4058,"52",0.000246426811237063
"2183","Feminino","520430","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Caçu",7142,"52",0.000140016802016242
"2184","Feminino","520450","V021",1,"V02","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas - acidente de trânsito","Acidentes de transporte","Caldas Novas",45245,"52",2.21018897115703e-05
"2185","Feminino","520450","V299",1,"V29","Motociclista traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Motociclista [qualquer] traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Caldas Novas",45245,"52",2.21018897115703e-05
"2186","Feminino","520450","V489",2,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Caldas Novas",45245,"52",4.42037794231407e-05
"2187","Feminino","520450","V892",1,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente de trânsito com um veículo a motor não especificado","Acidentes de transporte","Caldas Novas",45245,"52",2.21018897115703e-05
"2188","Feminino","520450","X619",1,"X61","Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte","Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - local não especificado","Lesões autoprovocadas intencionalmente","Caldas Novas",45245,"52",2.21018897115703e-05
"2189","Feminino","520450","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Caldas Novas",45245,"52",2.21018897115703e-05
"2190","Feminino","520450","X910",1,"X91","Agressão por meio de enforcamento, estrangulamento e sufocação","Agressão por meio de enforcamento, estrangulamento e sufocação - residência","Agressões","Caldas Novas",45245,"52",2.21018897115703e-05
"2191","Feminino","520450","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Caldas Novas",45245,"52",2.21018897115703e-05
"2192","Feminino","520450","X954",2,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Caldas Novas",45245,"52",4.42037794231407e-05
"2193","Feminino","520450","X957",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - fazenda","Agressões","Caldas Novas",45245,"52",2.21018897115703e-05
"2194","Feminino","520450","Y839",1,"Y83","Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica e por outros atos cirúrgicos, sem menção de acidente durante a intervenção","Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica, não especificada, sem menção de acidente durante a intervenção","Todas as outras causas externas","Caldas Novas",45245,"52",2.21018897115703e-05
"2195","Feminino","520465","X934",1,"X93","Agressão por meio de disparo de arma de fogo de mão","Agressão por meio de disparo de arma de fogo de mão - rua e estrada","Agressões","Campinaçu",1750,"52",0.000571428571428571
"2196","Feminino","520480","V249",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Campo Alegre de Goiás",3622,"52",0.000276090557702927
"2197","Feminino","520480","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Campo Alegre de Goiás",3622,"52",0.000276090557702927
"2198","Feminino","520485","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Campo Limpo de Goiás",3803,"52",0.000262950302392848
"2199","Feminino","520485","X999",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - local não especificado","Agressões","Campo Limpo de Goiás",3803,"52",0.000262950302392848
"2200","Feminino","520490","V879",1,"V87","Acidente de trânsito de tipo especificado, mas sendo desconhecido o modo de transporte da vítima","Pessoa traumatizada em outros acidentes de transporte especificados (com colisão) (sem colisão) envolvendo um veículo não-motorizado (acidente de trânsito)","Acidentes de transporte","Campos Belos",10046,"52",9.95421063109695e-05
"2201","Feminino","520490","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Campos Belos",10046,"52",9.95421063109695e-05
"2202","Feminino","520495","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Campos Verdes",1220,"52",0.000819672131147541
"2203","Feminino","520500","V489",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Carmo do Rio Verde",4888,"52",0.000204582651391162
"2204","Feminino","520500","Y200",1,"Y20","Enforcamento, estrangulamento e sufocação, intenção não determinada","Enforcamento, estrangulamento e sufocação, intenção não determinada - residência","(Eventos (fatos) cuja intenção é indeterminada)","Carmo do Rio Verde",4888,"52",0.000204582651391162
"2205","Feminino","520500","Y347",1,"Y34","Fatos ou eventos não especificados e intenção não determinada","Fatos ou eventos não especificados e intenção não determinada - fazenda","(Eventos (fatos) cuja intenção é indeterminada)","Carmo do Rio Verde",4888,"52",0.000204582651391162
"2206","Feminino","520505","V499",1,"V49","Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados","Ocupante [qualquer] de um automóvel [carro], traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Castelândia",1649,"52",0.000606428138265616
"2207","Feminino","520505","X700",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Castelândia",1649,"52",0.000606428138265616
"2208","Feminino","520510","V021",1,"V02","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas","Pedestre traumatizado em colisão com um veículo a motor de duas ou três rodas - acidente de trânsito","Acidentes de transporte","Catalão",52890,"52",1.89071658158442e-05
"2209","Feminino","520510","V234",1,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Catalão",52890,"52",1.89071658158442e-05
"2210","Feminino","520510","V244",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Catalão",52890,"52",1.89071658158442e-05
"2211","Feminino","520510","V436",1,"V43","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Catalão",52890,"52",1.89071658158442e-05
"2212","Feminino","520510","V892",1,"V89","Acidente com um veículo a motor ou não-motorizado, tipo(s) de veículo(s) não especificado(s)","Pessoa traumatizada em um acidente de trânsito com um veículo a motor não especificado","Acidentes de transporte","Catalão",52890,"52",1.89071658158442e-05
"2213","Feminino","520510","W180",4,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - residência","Quedas","Catalão",52890,"52",7.56286632633768e-05
"2214","Feminino","520510","W189",1,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - local não especificado","Quedas","Catalão",52890,"52",1.89071658158442e-05
"2215","Feminino","520510","W789",1,"W78","Inalação do conteúdo gástrico","Inalação do conteúdo gástrico - local não especificado","Todas as outras causas externas","Catalão",52890,"52",1.89071658158442e-05
"2216","Feminino","520510","X450",1,"X45","Envenenamento [intoxicação] acidental por e exposição ao álcool","Envenenamento [intoxicação] acidental por e exposição ao álcool - residência","Envenenamento (intoxicação) acidental por e exposição a substâncias nocivas","Catalão",52890,"52",1.89071658158442e-05
"2217","Feminino","520510","X599",1,"X59","Exposição a fatores não especificados","Exposição a fator não especificado causando outro tr|aumatismo e traumatismo não especificado","Todas as outras causas externas","Catalão",52890,"52",1.89071658158442e-05
"2218","Feminino","520510","X954",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Catalão",52890,"52",1.89071658158442e-05
"2219","Feminino","520510","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Catalão",52890,"52",1.89071658158442e-05
"2220","Feminino","520510","X994",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - rua e estrada","Agressões","Catalão",52890,"52",1.89071658158442e-05
"2221","Feminino","520510","Y007",2,"Y00","Agressão por meio de um objeto contundente","Agressão por meio de um objeto contundente - fazenda","Agressões","Catalão",52890,"52",3.78143316316884e-05
"2222","Feminino","520510","Y349",1,"Y34","Fatos ou eventos não especificados e intenção não determinada","Fatos ou eventos não especificados e intenção não determinada - local não especificado","(Eventos (fatos) cuja intenção é indeterminada)","Catalão",52890,"52",1.89071658158442e-05
"2223","Feminino","520530","W698",1,"W69","Afogamento e submersão em águas naturais","Afogamento e submersão em águas naturais - outros locais especificados","Afogamento e submersão acidentais","Cavalcante",4651,"52",0.000215007525263384
"2224","Feminino","520530","X990",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Cavalcante",4651,"52",0.000215007525263384
"2225","Feminino","520540","V031",1,"V03","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Pedestre traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - acidente de trânsito","Acidentes de transporte","Ceres",11348,"52",8.8121254846669e-05
"2226","Feminino","520540","V093",1,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Ceres",11348,"52",8.8121254846669e-05
"2227","Feminino","520540","V235",1,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Ceres",11348,"52",8.8121254846669e-05
"2228","Feminino","520540","V446",1,"V44","Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Ocupante de um automóvel [carro] traumatizado em colisão com um veículo de transporte pesado ou um ônibus - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Ceres",11348,"52",8.8121254846669e-05
"2229","Feminino","520540","W060",1,"W06","Queda de um leito","Queda de um leito - residência","Quedas","Ceres",11348,"52",8.8121254846669e-05
"2230","Feminino","520540","W180",2,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - residência","Quedas","Ceres",11348,"52",0.000176242509693338
"2231","Feminino","520540","W189",1,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - local não especificado","Quedas","Ceres",11348,"52",8.8121254846669e-05
"2232","Feminino","520540","Y86",1,"Y86","Seqüelas de outros acidentes","Seqüelas de outros acidentes","Todas as outras causas externas","Ceres",11348,"52",8.8121254846669e-05
"2233","Feminino","520549","X958",2,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - outros locais especificados","Agressões","Cidade Ocidental",35630,"52",5.61324726354196e-05
"2234","Feminino","520549","X990",2,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - residência","Agressões","Cidade Ocidental",35630,"52",5.61324726354196e-05
"2235","Feminino","520551","V489",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Cocalzinho de Goiás",9736,"52",0.000102711585866886
"2236","Feminino","520551","X959",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - local não especificado","Agressões","Cocalzinho de Goiás",9736,"52",0.000102711585866886
"2237","Feminino","520590","W790",1,"W79","Inalação e ingestão de alimentos causando obstrução do trato respiratório","Inalação e ingestão de alimentos causando obstrução do trato respiratório - residência","Todas as outras causas externas","Corumbaíba",4591,"52",0.000217817468961011
"2238","Feminino","520590","X707",1,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - fazenda","Lesões autoprovocadas intencionalmente","Corumbaíba",4591,"52",0.000217817468961011
"2239","Feminino","520620","V239",1,"V23","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Motociclista traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Cristalina",28122,"52",3.55593485527345e-05
"2240","Feminino","520620","V249",1,"V24","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus","Motociclista traumatizado em colisão com um veículo de transporte pesado ou um ônibus - motociclista não especificado traumatizado em um acidente de trânsito","Acidentes de transporte","Cristalina",28122,"52",3.55593485527345e-05
"2241","Feminino","520620","W019",1,"W01","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés]","Queda no mesmo nível por escorregão, tropeção ou passos em falsos [traspés] - local não especificado","Quedas","Cristalina",28122,"52",3.55593485527345e-05
"2242","Feminino","520620","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Cristalina",28122,"52",3.55593485527345e-05
"2243","Feminino","520620","X994",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - rua e estrada","Agressões","Cristalina",28122,"52",3.55593485527345e-05
"2244","Feminino","520640","V435",1,"V43","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - condutor [motorista] traumatizado em um acidente de trânsito","Acidentes de transporte","Crixás",8081,"52",0.000123747061007301
"2245","Feminino","520650","Y86",1,"Y86","Seqüelas de outros acidentes","Seqüelas de outros acidentes","Todas as outras causas externas","Cromínia",1751,"52",0.000571102227298686
"2246","Feminino","520660","V436",1,"V43","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - passageiro traumatizado em um acidente de trânsito","Acidentes de transporte","Cumari",1402,"52",0.000713266761768902
"2247","Feminino","520690","V489",1,"V48","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão","Ocupante de um automóvel [carro] traumatizado em um acidente de transporte sem colisão - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Davinópolis",988,"52",0.00101214574898785
"2248","Feminino","520690","X957",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - fazenda","Agressões","Davinópolis",988,"52",0.00101214574898785
"2249","Feminino","520710","W698",1,"W69","Afogamento e submersão em águas naturais","Afogamento e submersão em águas naturais - outros locais especificados","Afogamento e submersão acidentais","Diorama",1244,"52",0.000803858520900322
"2250","Feminino","520740","V499",1,"V49","Ocupante de um automóvel [carro] traumatizado em outro acidentes de transporte e em acidentes de transporte não especificados","Ocupante [qualquer] de um automóvel [carro], traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Edéia",5967,"52",0.000167588402882521
"2251","Feminino","520753","V093",1,"V09","Pedestre traumatizado em outros acidentes de transporte e em acidentes de transporte não especificados","Pedestre traumatizado em um acidente de trânsito não especificado","Acidentes de transporte","Faina",3210,"52",0.000311526479750779
"2252","Feminino","520760","V284",1,"V28","Motociclista traumatizado em um acidente de transporte sem colisão","Motociclista traumatizado em um acidente de transporte sem colisão - condutor traumatizado em um acidente de trânsito","Acidentes de transporte","Fazenda Nova",2826,"52",0.000353857041755131
"2253","Feminino","520790","V439",1,"V43","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete","Ocupante de um automóvel [carro] traumatizado em colisão com um automóvel [carro], ""pick up"" ou caminhonete - ocupante não especificado de um automóvel [carro] traumatizado em um acidente de trânsito","Acidentes de transporte","Flores de Goiás",7082,"52",0.00014120304998588
"2254","Feminino","520800","W180",2,"W18","Outras quedas no mesmo nível","Outras quedas no mesmo nível - residência","Quedas","Formosa",59797,"52",3.34464939712695e-05
"2255","Feminino","520800","X200",1,"X20","Contato com serpentes e lagartos venenosos","Contato com serpentes e lagartos venenosos - residência","Todas as outras causas externas","Formosa",59797,"52",1.67232469856347e-05
"2256","Feminino","520800","X614",1,"X61","Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte","Auto-intoxicação por e exposição, intencional, a drogas anticonvulsivantes [antiepilépticos] sedativos, hipnóticos, antiparkinsonianos e psicotrópicos não classificados em outra parte - rua e estrada","Lesões autoprovocadas intencionalmente","Formosa",59797,"52",1.67232469856347e-05
"2257","Feminino","520800","X700",2,"X70","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação","Lesão autoprovocada intencionalmente por enforcamento, estrangulamento e sufocação - residência","Lesões autoprovocadas intencionalmente","Formosa",59797,"52",3.34464939712695e-05
"2258","Feminino","520800","X814",1,"X81","Lesão autoprovocada intencionalmente por precipitação ou permanência diante de um objeto em movimento","Lesão autoprovocada intencionalmente por precipitação ou permanência diante de um objeto em movimento - rua e estrada","Lesões autoprovocadas intencionalmente","Formosa",59797,"52",1.67232469856347e-05
"2259","Feminino","520800","X950",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - residência","Agressões","Formosa",59797,"52",1.67232469856347e-05
"2260","Feminino","520800","X954",2,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - rua e estrada","Agressões","Formosa",59797,"52",3.34464939712695e-05
"2261","Feminino","520800","X955",1,"X95","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada","Agressão por meio de disparo de outra arma de fogo ou de arma não especificada - áreas de comércio e de serviços","Agressões","Formosa",59797,"52",1.67232469856347e-05
"2262","Feminino","520800","X997",1,"X99","Agressão por meio de objeto cortante ou penetrante","Agressão por meio de objeto cortante ou penetrante - fazenda","Agressões","Formosa",59797,"52",1.67232469856347e-05
