ibge,municipio,perc_20_59_anos,perc_idosa,perc_masculino,perc_feminino
431460,PIRATINI,"0,529624452","0,236465314","0,503013065","0,496986935"
354323,RIBEIRAO DOS INDIOS,"0,562106211","0,236273627","0,48289829","0,51710171"
316390,SAO PEDRO DA UNIAO,"0,559938637","0,236248082","0,527065527","0,472934473"
412390,SANTA MARIANA,"0,554109173","0,235962857","0,494576065","0,505423935"
430170,BARAO DE COTEGIPE,"0,565296252","0,235792019","0,501360339","0,498639661"
431033,IMBE,"0,517979849","0,235740483","0,477003499","0,522996501"
421960,XAVANTINA,"0,556416215","0,235734573","0,515362768","0,484637232"
330330,NITEROI,"0,561304961","0,235600535","0,464059608","0,535940392"
313350,ITAPECERICA,"0,560753676","0,235386029","0,496599265","0,503400735"
421569,SANTIAGO DO SUL,"0,551610239","0,235342692","0,49793559","0,50206441"
351010,CANDIDO RODRIGUES,"0,560071301","0,235294118","0,502673797","0,497326203"
420640,GUARACIABA,"0,574367724","0,235246889","0,502107587","0,497892413"
351330,CRUZALIA,"0,565066799","0,235032162","0,482929243","0,517070757"
310680,BIAS FORTES,"0,561852529","0,234917733","0,514625229","0,485374771"
432020,SEBERI,"0,534650684","0,234594493","0,491384154","0,508615846"
431267,NICOLAU VERGUEIRO,"0,524895021","0,234553089","0,50209958","0,49790042"
310070,AGUA COMPRIDA,"0,570493454","0,234138973","0,524672709","0,475327291"
430880,GENERAL CAMARA,"0,526921693","0,234080825","0,506415637","0,493584363"
410185,ARIRANHA DO IVAI,"0,543928924","0,233958539","0,489141165","0,510858835"
316890,TIROS,"0,552363008","0,233945674","0,502276653","0,497723347"
411340,LEOPOLIS,"0,549024641","0,233829569","0,488963039","0,511036961"
411275,JESUITAS,"0,544540056","0,233789844","0,48491092","0,51508908"
350010,ADAMANTINA,"0,565243365","0,233408244","0,486814781","0,513185219"
411900,PEROLA D'OESTE,"0,558247754","0,233311938","0,497111682","0,502888318"
431100,JAGUARAO,"0,535229992","0,233258632","0,482508451","0,517491549"
430300,CACHOEIRA DO SUL,"0,534971552","0,233066019","0,480282519","0,519717481"
352750,LUCIANOPOLIS,"0,521144279","0,233001658","0,49212272","0,50787728"
354765,SANTA SALETE,"0,576379974","0,232991014","0,523748395","0,476251605"
352190,ITAJOBI,"0,56480334","0,232861522","0,507272846","0,492727154"
350020,ADOLFO,"0,55796897","0,232722144","0,493088858","0,506911142"
431230,MIRAGUAI,"0,53847724","0,232700551","0,501939171","0,498060829"
431740,SANTIAGO,"0,545559658","0,23266664","0,481500264","0,518499736"
316920,TOMBOS,"0,528048939","0,232591436","0,496550827","0,503449173"
412530,SAO JORGE DO IVAI,"0,554652213","0,232158988","0,490153568","0,509846432"
351780,GUARACAI,"0,559699685","0,232138532","0,496730443","0,503269557"
351650,GABRIEL MONTEIRO,"0,570605187","0,231988473","0,503602305","0,496397695"
430865,GARRUCHOS,"0,553139249","0,231848474","0,506839705","0,493160295"
313800,LARANJAL,"0,568553092","0,231767795","0,501312719","0,498687281"
251320,SANTA CRUZ,"0,528347773","0,231646147","0,509803922","0,490196078"
352630,LAGOINHA,"0,559811553","0,231462515","0,517001229","0,482998771"
320270,ITAGUACU,"0,559648119","0,231440423","0,506293806","0,493706194"
355490,TRES FRONTEIRAS,"0,555157104","0,231386612","0,50273224","0,49726776"
430607,CRISTAL DO SUL,"0,528873239","0,231338028","0,496830986","0,503169014"
431450,PINHEIRO MACHADO,"0,539679921","0,231067481","0,490843095","0,509156905"
311550,CAXAMBU,"0,548734119","0,230919039","0,485022721","0,514977279"
431510,PORTO XAVIER,"0,560922713","0,230875394","0,507294953","0,492705047"
430730,ERVAL SECO,"0,529640137","0,230849634","0,492011348","0,507988652"
431335,NOVA ROMA DO SUL,"0,568795084","0,230830884","0,514560513","0,485439487"
314540,OLARIA,"0,595631641","0,23081464","0,533057851","0,466942149"
431380,PALMITINHO,"0,56420068","0,230725624","0,50042517","0,49957483"
431177,MAQUINE,"0,552097228","0,230621017","0,51785979","0,48214021"
431780,SANTO AUGUSTO,"0,543545935","0,230362702","0,487728951","0,512271049"
431043,IPE,"0,55685867","0,230106888","0,512173397","0,487826603"
412310,SANTA AMELIA,"0,53584788","0,230049875","0,487531172","0,512468828"
410275,BELA VISTA DA CAROBA,"0,547297297","0,230023502","0,510282021","0,489717979"
330090,CAMBUCI,"0,558082598","0,230010953","0,496746344","0,503253656"
231250,SAO JOAO DO JAGUARIBE,"0,575228265","0,229985444","0,484319174","0,515680826"
351090,CASSIA DOS COQUEIROS,"0,552250804","0,229903537","0,504019293","0,495980707"
432370,VISTA GAUCHA,"0,586424073","0,229881036","0,494751575","0,505248425"
421775,SUL BRASIL,"0,567057837","0,229673093","0,518860017","0,481139983"
351660,GALIA,"0,557407696","0,229630784","0,497117931","0,502882069"
520945,GUARINOS,"0,582986318","0,229625223","0,544913742","0,455086258"
431339,NOVO CABRAIS,"0,549222798","0,229392369","0,495054169","0,504945831"
412430,SANTO ANTONIO DO PARAISO,"0,536909449","0,229330709","0,480314961","0,519685039"
313710,LAGAMAR,"0,570110701","0,229309436","0,518977333","0,481022667"
353100,MONCOES,"0,579155673","0,229111697","0,530343008","0,469656992"
411535,MARIPA,"0,568320748","0,229054297","0,502696872","0,497303128"
355160,SERRA NEGRA,"0,559708787","0,22902693","0,485759547","0,514240453"
315470,RIBEIRAO VERMELHO,"0,54444718","0,229007634","0,483132233","0,516867767"
420845,ITAPOA,"0,545437839","0,22898098","0,493016631","0,506983369"
431915,SAO MIGUEL DAS MISSOES,"0,54576183","0,228939158","0,528081123","0,471918877"
430845,FORTALEZA DOS VALOS,"0,569379116","0,22883349","0,486829727","0,513170273"
430222,BOA VISTA DO CADEADO,"0,556772101","0,228710462","0,509326845","0,490673155"
520235,ARENOPOLIS,"0,565393989","0,228675873","0,493907392","0,506092608"
431349,NOVO BARREIRO,"0,554360812","0,228673835","0,497252091","0,502747909"
421555,SANTA HELENA,"0,575757576","0,228650138","0,514692378","0,485307622"
330210,ITAOCARA,"0,556072552","0,228641592","0,48916462","0,51083538"
412795,TUPASSI,"0,53719926","0,228500925","0,507464528","0,492535472"
316000,SANTO ANTONIO DO AVENTUREIRO,"0,556079956","0,228484175","0,510549695","0,489450305"
314670,PALMA,"0,56569785","0,228428701","0,515440509","0,484559491"
312170,DIOGO DE VASCONCELOS,"0,547763959","0,228367293","0,499338449","0,500661551"
431670,SANTA BARBARA DO SUL,"0,57327531","0,228337386","0,484832971","0,515167029"
355500,TUPA,"0,554705479","0,228316696","0,487449516","0,512550484"
412050,PRIMEIRO DE MAIO,"0,565272042","0,228227689","0,505027833","0,494972167"
311480,CARVALHOS,"0,595275591","0,228121485","0,516085489","0,483914511"
355580,URANIA,"0,557260274","0,228054795","0,501260274","0,498739726"
430180,BARRACAO,"0,55928967","0,227993126","0,512125263","0,487874737"
311850,CONSOLACAO,"0,547032475","0,227883539","0,519036954","0,480963046"
521385,MORRO AGUDO DE GOIAS,"0,576003608","0,227785295","0,49481281","0,50518719"
430620,CRUZEIRO DO SUL,"0,565545476","0,227743437","0,50646223","0,49353777"
410710,DIAMANTE DO NORTE,"0,552160804","0,227738693","0,485829146","0,514170854"
520050,ALOANDIA,"0,570850202","0,227732794","0,504048583","0,495951417"
420207,BALNEARIO GAIVOTA,"0,536794661","0,227702176","0,4963162","0,5036838"
430140,ARVOREZINHA,"0,554212243","0,227691422","0,502686624","0,497313376"
312820,GUARACIABA,"0,560395847","0,227612302","0,508586398","0,491413602"
430710,HERVAL,"0,508006464","0,227559865","0,514176583","0,485823417"
354470,SAGRES,"0,550473836","0,227441286","0,496497734","0,503502266"
431057,ITAPUCA,"0,564555719","0,227295042","0,526755032","0,473244968"
315260,POUSO ALTO,"0,574547936","0,227226203","0,501194132","0,498805868"
430755,ESTACAO,"0,560938555","0,227211344","0,488014855","0,511985145"
330205,ITALVA,"0,550204718","0,227204783","0,489244167","0,510755833"
520760,FAZENDA NOVA,"0,571924694","0,227197953","0,503564248","0,496435752"
355320,TAIUVA,"0,565803668","0,227076591","0,494246674","0,505753326"
420440,CORONEL FREITAS,"0,565353535","0,227070707","0,504646465","0,495353535"
432195,TRINDADE DO SUL,"0,54575333","0,226950355","0,497318803","0,502681197"
431275,NOVA ALVORADA,"0,54786371","0,226879394","0,497566252","0,502433748"
431710,SANT'ANA DO LIVRAMENTO,"0,523127156","0,226856319","0,473951379","0,526048621"
291995,MAETINGA,"0,527661358","0,226739313","0,503772003","0,496227997"
431175,MANOEL VIANA,"0,542720437","0,226520848","0,497607656","0,502392344"
353600,PARAPUA,"0,561185294","0,226449607","0,51563929","0,48436071"
421575,SAO BERNARDINO,"0,545332738","0,226440375","0,527020992","0,472979008"
411250,JARDIM ALEGRE,"0,548387097","0,226348604","0,504020963","0,495979037"
431402,PARAISO DO SUL,"0,554944335","0,22632613","0,501113294","0,498886706"
410220,ATALAIA,"0,580728494","0,226298114","0,489537587","0,510462413"
355460,TIMBURI,"0,54590102","0,226293918","0,517189271","0,482810729"
432255,VANINI,"0,583568075","0,22629108","0,501877934","0,498122066"
421710,SAO MARTINHO,"0,56230234","0,226122707","0,51201771","0,48798229"
311470,CARVALHOPOLIS,"0,535694521","0,226065302","0,499723298","0,500276702"
411729,NOVO ITACOLOMI,"0,572637518","0,226022567","0,522214386","0,477785614"
352480,JALES,"0,569414295","0,225964172","0,488750482","0,511249518"
420310,CAIBI,"0,571825916","0,225948953","0,51210733","0,48789267"
350180,AMERICO DE CAMPOS,"0,559319206","0,225930252","0,507592191","0,492407809"
421535,SALTINHO,"0,514623021","0,22591897","0,501207405","0,498792595"
316905,TOCOS DO MOJI,"0,610153024","0,22589264","0,552586835","0,447413165"
421875,TUNAPOLIS,"0,562680275","0,225870868","0,501885955","0,498114045"
240570,JARDIM DO SERIDO,"0,582156973","0,225538437","0,482536097","0,517463903"
351390,DIVINOLANDIA,"0,576584747","0,225537317","0,493969348","0,506030652"
310690,BICAS,"0,548932384","0,225499589","0,477621133","0,522378867"
353460,OSVALDO CRUZ,"0,571622683","0,225466514","0,517120599","0,482879401"
431880,SAO LOURENCO DO SUL,"0,558906692","0,225466081","0,501183881","0,498816119"
521200,JAUPACI,"0,578965881","0,225466057","0,496306718","0,503693282"
312738,GOIANA,"0,564025909","0,225460887","0,511709018","0,488290982"
412290,SALTO DO ITARARE,"0,552241876","0,225421637","0,508432744","0,491567256"
312330,DORES DO TURVO,"0,584959543","0,225368872","0,523084246","0,476915754"
411375,LUNARDELLI,"0,548668797","0,225346113","0,484984026","0,515015974"
310360,ARANTINA,"0,563512055","0,225260885","0,503058654","0,496941346"
410832,FRANCISCO ALVES,"0,528273309","0,225176708","0,504039044","0,495960956"
310750,BOM JARDIM DE MINAS,"0,561452514","0,225170701","0,497361887","0,502638113"
290800,COARACI,"0,513392857","0,225136409","0,477802579","0,522197421"
421240,PEDRAS GRANDES,"0,566522513","0,225133554","0,511320275","0,488679725"
521960,SANTA TEREZA DE GOIAS,"0,527284066","0,225132523","0,489865918","0,510134082"
251398,SAO FRANCISCO,"0,543085579","0,225051821","0,484453657","0,515546343"
521580,PALMELO,"0,553316541","0,225020991","0,482787573","0,517212427"
355510,TUPI PAULISTA,"0,620548819","0,225015954","0,578238673","0,421761327"
420895,JARDINOPOLIS,"0,598684211","0,225","0,513815789","0,486184211"
310870,BRAS PIRES,"0,569447709","0,224911868","0,499882491","0,500117509"
412280,SALGADO FILHO,"0,563293007","0,224845087","0,49808203","0,50191797"
410655,CORUMBATAI DO SUL,"0,562211982","0,22481896","0,487820935","0,512179065"
430462,CAPAO BONITO DO SUL,"0,561425061","0,224815725","0,551597052","0,448402948"
311590,CHACARA,"0,585199005","0,224813433","0,502798507","0,497201493"
412035,PRANCHITA,"0,566037736","0,224627607","0,492552135","0,507447865"
430495,CASEIROS,"0,55638166","0,224597274","0,496282528","0,503717472"
312530,FARIA LEMOS,"0,522798251","0,224547158","0,503747658","0,496252342"
430040,ALEGRETE,"0,543611107","0,224449257","0,487343606","0,512656394"
351385,DIRCE REIS,"0,566759003","0,224376731","0,52132964","0,47867036"
430680,ENCANTADO,"0,563587452","0,224367597","0,484835336","0,515164664"
311190,CANA VERDE,"0,553625783","0,22435094","0,514234557","0,485765443"
431730,SANTA VITORIA DO PALMAR,"0,53577036","0,224281521","0,492661615","0,507338385"
290689,CARAIBAS,"0,533317935","0,22427532","0,511721908","0,488278092"
431590,RODEIO BONITO,"0,559645535","0,224267212","0,494205862","0,505794138"
420800,ITA,"0,546544081","0,224265309","0,488097193","0,511902807"
430750,ESPUMOSO,"0,542516352","0,224188791","0,49653713","0,50346287"
311030,CALDAS,"0,558219178","0,224178082","0,509520548","0,490479452"
430260,BRAGA,"0,532558851","0,224090492","0,512992969","0,487007031"
411060,IPORA,"0,547427063","0,224087377","0,493256121","0,506743879"
431055,ITACURUBI,"0,530671296","0,223958333","0,516493056","0,483506944"
412370,SANTA ISABEL DO IVAI,"0,56058463","0,223950967","0,50223951","0,49776049"
432377,WESTFALIA,"0,58305975","0,223900197","0,507879186","0,492120814"
353230,NATIVIDADE DA SERRA,"0,556008454","0,22388285","0,530042271","0,469957729"
510820,TORIXOREU,"0,582162317","0,223687984","0,511041009","0,488958991"
354570,SANTA ALBERTINA,"0,567097416","0,223658052","0,519880716","0,480119284"
421568,SANTA TEREZINHA DO PROGRESSO,"0,542511869","0,223564955","0,514458351","0,485541649"
412555,SAO MANOEL DO PARANA,"0,563048499","0,223556582","0,488221709","0,511778291"
352044,ILHA SOLTEIRA,"0,562820799","0,223499219","0,486275385","0,513724615"
351610,FLORINIA,"0,553021665","0,223489168","0,491068035","0,508931965"
431890,SAO LUIZ GONZAGA,"0,547367468","0,22346335","0,494324357","0,505675643"
432252,VALE VERDE,"0,540923251","0,223449448","0,502973662","0,497026338"
312140,DESTERRO DE ENTRE RIOS,"0,569914671","0,223369116","0,513900358","0,486099642"
430580,CONSTANTINA,"0,547914773","0,223366657","0,485307483","0,514692517"
311220,CAPELA NOVA,"0,561091854","0,223353553","0,482019064","0,517980936"
431755,SANTO ANTONIO DO PALMA,"0,582625118","0,22332389","0,520302172","0,479697828"
420543,FORMOSA DO SUL,"0,569931479","0,223297058","0,507053607","0,492946393"
431290,NOVA BASSANO,"0,558330855","0,223114283","0,508177223","0,491822777"
316060,SANTO HIPOLITO,"0,550591327","0,222733246","0,505913272","0,494086728"
431112,JAQUIRANA,"0,513708114","0,222653005","0,507615619","0,492384381"
412085,QUATRO PONTES,"0,577294089","0,222606975","0,479841702","0,520158298"
521600,PANAMA,"0,548262548","0,222393822","0,503474903","0,496525097"
220960,SAO FELIX DO PIAUI,"0,539514198","0,222374273","0,483407458","0,516592542"
432023,SEDE NOVA,"0,556521739","0,22226087","0,514086957","0,485913043"
315300,PRATINHA,"0,572443958","0,222252597","0,527610716","0,472389284"
311200,CANDEIAS,"0,579516454","0,222229684","0,513230356","0,486769644"
350335,ARCO-IRIS,"0,562393162","0,222222222","0,49002849","0,50997151"
311020,CAJURI,"0,549861146","0,22216612","0,530926534","0,469073466"
314170,MESQUITA,"0,548005101","0,222080525","0,503006012","0,496993988"
430320,CACIQUE DOBLE,"0,533936652","0,221916191","0,498524493","0,501475507"
431580,ROCA SALES,"0,534354448","0,221876082","0,491952233","0,508047767"
410990,ICARAIMA,"0,548429149","0,221874593","0,500456264","0,499543736"
313850,LIBERDADE,"0,571085302","0,221866239","0,508810573","0,491189427"
355210,SOCORRO,"0,557975534","0,22180379","0,499784121","0,500215879"
412880,XAMBRE,"0,55265043","0,221704871","0,499462751","0,500537249"
410250,BARBOSA FERRAZ,"0,55639231","0,221670949","0,503499601","0,496500399"
431447,PINHAL GRANDE,"0,563471803","0,221629148","0,518913901","0,481086099"
420090,ANGELINA,"0,575757576","0,221510883","0,532650448","0,467349552"
316820,TAPIRAI,"0,563402889","0,221508828","0,537185661","0,462814339"
411345,LINDOESTE,"0,552807487","0,221479501","0,504233512","0,495766488"
250620,FREI MARTINHO,"0,537972566","0,221478755","0,494479759","0,505520241"
521486,NOVA GLORIA,"0,56095746","0,22138162","0,495721196","0,504278804"
411610,MOREIRA SALES,"0,550309209","0,221377236","0,503509945","0,496490055"
317140,VIEIRAS,"0,555462185","0,221288515","0,514845938","0,485154062"
410300,BOA ESPERANCA,"0,574041594","0,221247808","0,490603859","0,509396141"
310960,CACHOEIRA DA PRATA,"0,575977654","0,22122905","0,46396648","0,53603352"
430740,ESMERALDA,"0,545426922","0,221209359","0,490124582","0,509875418"
317060,VARGEM BONITA,"0,538497434","0,221185254","0,536630891","0,463369109"
311890,CORDISBURGO,"0,576884196","0,221161406","0,523756037","0,476243963"
352810,MACAUBAL,"0,558111084","0,221066797","0,511989234","0,488010766"
431250,MOSTARDAS,"0,54182185","0,221058349","0,508379888","0,491620112"
432140,TENENTE PORTELA,"0,52177811","0,22099365","0,492416885","0,507583115"
354425,ROSANA,"0,545231967","0,220980601","0,485027309","0,514972691"
351550,FERNANDOPOLIS,"0,572187141","0,220952928","0,489121699","0,510878301"
432110,TAPES,"0,535564131","0,220871969","0,4889708","0,5110292"
330187,IGUABA GRANDE,"0,557047437","0,22082879","0,475599782","0,524400218"
410280,BELA VISTA DO PARAISO,"0,550194805","0,220779221","0,482077922","0,517922078"
315850,SANTANA DE PIRAPAMA,"0,559564871","0,220748209","0,509949589","0,490050411"
410347,CAFEZAL DO SUL,"0,567798742","0,220377358","0,496100629","0,503899371"
316340,SAO JOSE DO GOIABAL,"0,557132188","0,220313667","0,486557132","0,513442868"
316570,SENADOR FIRMINO,"0,564920273","0,220197418","0,504682359","0,495317641"
430367,CAMPESTRE DA SERRA,"0,563198119","0,220164609","0,510875955","0,489124045"
411605,MISSAL,"0,557911452","0,220156921","0,496730805","0,503269195"
432150,TORRES,"0,556588202","0,220106143","0,483278738","0,516721262"
421210,PALMITOS,"0,57011893","0,220081764","0,501672448","0,498327552"
420785,IRATI,"0,585585586","0,219925808","0,494965554","0,505034446"
431640,ROSARIO DO SUL,"0,53662331","0,219892884","0,489798521","0,510201479"
312900,GUIRICEMA,"0,570998071","0,219864995","0,517839923","0,482160077"
431113,JARI,"0,567396313","0,219758065","0,527073733","0,472926267"
412575,SAO PEDRO DO IGUACU,"0,550043516","0,219669278","0,498694517","0,501305483"
354480,SALES,"0,545286221","0,219564882","0,517358432","0,482641568"
351470,ECHAPORA,"0,541154995","0,219548623","0,494689678","0,505310322"
521950,SANTA ROSA DE GOIAS,"0,582727273","0,219545455","0,489090909","0,510909091"
430010,AGUDO,"0,57005629","0,219346549","0,499755262","0,500244738"
430705,ERNESTINA,"0,553768527","0,219173762","0,5029959","0,4970041"
412480,SAO JOAO,"0,554337088","0,21902786","0,491898834","0,508101166"
420660,GUARUJA DO SUL,"0,585835258","0,219014627","0,492686682","0,507313318"
313280,ITAMBE DO MATO DENTRO,"0,561515748","0,218996063","0,51476378","0,48523622"
430469,CAPITAO,"0,527797834","0,218772563","0,505054152","0,494945848"
